LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
1061475001,William A. Hustis dba B & S Cy,CHERRYVILLE,NC,28021,BANK OF AMERICA NATL ASSOC,NC,441221,9/15/2004,2004,84,1,1,0,0,1,1,Y,N,,9/30/2004,15500,P I F,0,15000,7500
1061484008,"CUSTOM SIGNWORKS PLUS, INC.",LANSING,MI,48910,COMERICA BANK,TX,0,3/24/1997,1997,240,3,1,0,0,1,0,N,N,,8/31/1997,178200,P I F,0,178200,133650
1061485004,SGA Enterprises Inc dba Metro,ISELIN,NJ,8830,BANK OF AMERICA NATL ASSOC,RI,445310,9/15/2004,2004,36,1,2,0,0,1,1,Y,N,,9/30/2004,48000,P I F,0,48000,24000
1061494000,"MEYER JEGER,ESQ",NEW YORK,NY,10001,JPMORGAN CHASE BANK NATL ASSOC,IL,541110,3/24/1997,1997,60,1,1,0,0,1,0,0,N,,6/30/1997,35000,P I F,0,35000,17500
1061495007,"Innovative Group, Inc.",FORT LAUDERDALE,FL,33306,BANK OF AMERICA NATL ASSOC,NC,561492,9/15/2004,2004,39,1,1,0,0,1,1,Y,N,4-Aug-08,9/30/2004,50000,CHGOFF,37635,50000,25000
1061505008,"Custom Colors By Ben, Inc.",SAINT GEORGE,UT,84770,ZIONS FIRST NATIONAL BANK,UT,238320,9/15/2004,2004,16,3,1,0,0,1,2,T,N,13-May-11,9/30/2004,38114,P I F,4575,30000,15000
1061515000,"APT HOME SECURITY, INC.",RESEDA,CA,91335,BANK OF AMERICA NATL ASSOC,NC,561612,9/15/2004,2004,42,12,1,0,0,1,1,T,N,23-May-08,9/30/2004,50000,CHGOFF,50000,50000,25000
1061524007,CARROLL'S MENS SHOP,COSHOCTON,OH,43812,THE CITIZENS SAVINGS BANK,OH,0,3/24/1997,1997,120,5,1,0,0,1,0,N,N,,6/30/1997,108000,P I F,0,108000,79920
1061525003,"Vanex Industries, LLC",SEATTLE,WA,98112,BANK OF AMERICA NATL ASSOC,NC,316999,9/15/2004,2004,84,1,2,0,0,1,1,Y,N,,6/30/2005,10000,P I F,0,10000,5000
1061534010,"SAGE MARCOM, INC.",SYRACUSE,NY,13204,MANUFACTURERS & TRADERS TR CO,NY,541810,3/24/1997,1997,72,45,1,0,0,1,0,N,N,,6/25/1997,375000,P I F,0,385000,288750
1061535006,A&D Landcaping L.C.,LOGAN,UT,84321,ZIONS FIRST NATIONAL BANK,UT,561730,9/15/2004,2004,84,16,1,0,0,1,2,Y,N,,10/31/2004,107865,P I F,0,50000,25000
1061544002,"STUFFER'S CRABHOUSE, INC.",JAMAICA,NY,11434,"C & A INVESTMENTS, INC",NY,0,3/24/1997,1997,36,6,1,0,0,1,0,0,N,,10/31/1997,25000,P I F,0,25000,12500
1061545009,Charlotte Grassman dba Charlot,Louisville,KY,40220,"PNC BANK, NATIONAL ASSOCIATION",KY,453110,9/15/2004,2004,60,1,2,0,0,1,1,Y,N,,10/31/2005,10000,P I F,0,10000,5000
1061555001,John R Fogg dba Central Utah I,MOAB,UT,84532,ZIONS FIRST NATIONAL BANK,UT,524210,9/15/2004,2004,84,4,1,0,0,1,2,Y,N,,9/30/2004,83869,P I F,0,35000,17500
1061565004,XMLaw Inc,CANTON,MA,2021,BANK OF AMERICA NATL ASSOC,RI,541512,9/15/2004,2004,36,5,2,0,0,1,1,N,N,,9/30/2004,56500,P I F,0,56500,28250
1061594006,PROFESSIONAL IRRIGATION,AMITYVILLE,NY,11701,JPMORGAN CHASE BANK NATL ASSOC,IL,235110,3/24/1997,1997,12,5,1,0,0,1,0,Y,N,,2/28/1998,30000,P I F,0,30000,15000
1061605003,Kids4Less,MEMPHIS,TN,38141,TRUSTMARK NATIONAL BANK,MS,448130,9/15/2004,2004,3,0,2,0,0,1,1,N,N,11-Sep-09,10/31/2004,22700,CHGOFF,5946,22700,11350
1061614010,"ALICE'S OF SOHO, INC.",NEW YORK,NY,10012,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,36,3,1,0,0,1,0,Y,N,,4/30/1999,50000,P I F,0,50000,25000
1061615006,Hurtado Inc.dba Polos Auto Bod,LOS ANGELES,CA,90003,BANK OF AMERICA NATL ASSOC,NC,811111,9/15/2004,2004,84,8,1,0,0,1,1,Y,N,,9/30/2004,42788,P I F,0,40000,20000
1061625009,Homestyle Interiors LLC,WESTWOOD,NJ,7675,BANK OF AMERICA NATL ASSOC,RI,541410,9/15/2004,2004,36,1,1,0,0,1,1,Y,N,,9/30/2004,38500,P I F,0,38500,19250
1061635001,ProTech Heating & Air Conditio,SALT LAKE CITY,UT,84123,ZIONS FIRST NATIONAL BANK,UT,238220,9/15/2004,2004,53,3,1,0,0,1,1,N,N,24-May-05,9/30/2004,10000,CHGOFF,9600,10000,5000
1061644008,GEORGE'S HOME LUNCH,SCRANTON,PA,18505,PEOPLES SECURITY BK & TR CO,PA,0,3/24/1997,1997,180,2,2,0,0,1,0,N,Y,,8/31/1997,100000,P I F,0,100000,80000
1061645004,Kids4Less,MEMPHIS,TN,38141,TRUSTMARK NATIONAL BANK,MS,448130,9/15/2004,2004,12,0,2,0,0,1,1,N,N,7-Apr-09,10/31/2004,7200,CHGOFF,3223,7200,3600
1061654000,MADE BY A HUMAN HAND,GARDEN CITY PARK,NY,99999,"C & A INVESTMENTS, INC",NY,0,3/24/1997,1997,24,6,1,0,0,1,0,0,N,,7/31/1998,75000,P I F,0,75000,37500
1061655007,"Wepking Enterprises, LLC",BEAVER DAM,WI,53916,NATL EXCH BK & TR,WI,722211,9/15/2004,2004,96,1,2,0,0,68021,2,N,N,,2/28/2005,150000,P I F,0,150000,127500
1061665010,Esil Enterprises Corp.,MIAMI,FL,33126,BANK OF AMERICA NATL ASSOC,NC,423450,9/15/2004,2004,64,3,1,0,0,1,1,Y,N,12-Jul-06,9/30/2004,50000,CHGOFF,50000,50000,25000
1061675002,"3-D DECKER CONSTRUCTION, INC.",RIGBY,ID,83442,ZIONS FIRST NATIONAL BANK,UT,236115,9/15/2004,2004,84,14,2,0,0,1,2,N,N,,12/31/2004,50000,P I F,0,50000,25000
1061684009,"SUBHASH C. GULATI, M.D.",NEW ROCHELLE,NY,10804,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,60,2,1,0,0,1,0,0,N,,7/31/1997,100000,P I F,0,100000,50000
1061685005,"Man's Best Friend Grooming, LL",SOUTH LYON,MI,48178,"PNC BANK, NATIONAL ASSOCIATION",IL,812910,9/15/2004,2004,60,1,2,0,0,1,2,Y,N,,10/31/2004,35440,P I F,0,20000,10000
1061695008,Fabric Farm,PRESTON,ID,83263,ZIONS FIRST NATIONAL BANK,UT,451130,9/15/2004,2004,84,1,1,0,0,1,2,Y,N,,9/30/2004,20000,P I F,0,20000,10000
1061704002,"JAR TILE COMPANY, INC.",STATEN ISLAND,NY,10305,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,60,4,1,0,0,1,0,0,N,,8/31/1997,35000,P I F,0,35000,17500
1061705009,"Antell & McNulty, P.C.",Greenwood,IN,46143,"PNC BANK, NATIONAL ASSOCIATION",IN,541211,9/15/2004,2004,66,2,2,0,0,1,1,N,N,,10/31/2004,64000,P I F,0,64000,32000
1061715001,"Laberge Consulting, Inc.",SALT LAKE CITY,UT,84124,ZIONS FIRST NATIONAL BANK,UT,519190,9/15/2004,2004,84,2,2,0,0,1,1,Y,N,,10/31/2004,64306,P I F,0,45000,22500
1061725004,Hy-tech Construction Inc,RALEIGH,NC,27609,BRANCH BK. & TR CO,NC,236220,9/15/2004,2004,72,9,1,0,0,1,1,N,N,,9/30/2004,100000,P I F,0,100000,50000
1061734000,FOOD FIRST RESTAURANT CORP,NORWALK,CT,6855,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,36,75,1,0,0,1,0,Y,N,,6/30/1997,134703,P I F,0,90000,45000
1061744003,AVENUE AUTO SALES,MADISON,WI,53704,MONONA STATE BANK,WI,441120,3/24/1997,1997,60,1,1,0,0,1,0,N,Y,,5/31/1997,28000,P I F,0,28000,22400
1061745010,"Antell & McNulty, P.C.",Greenwood,IN,46143,"PNC BANK, NATIONAL ASSOCIATION",IN,541211,9/15/2004,2004,60,2,2,0,0,1,1,Y,N,,11/30/2004,70286,P I F,0,50000,25000
1061754006,FLEUR DE LIS,TROY,NY,12180,FIRST NIAGARA BANK NATL ASSOC,NY,453110,3/24/1997,1997,61,2,1,0,0,1,0,N,Y,,4/9/1997,20000,P I F,0,20000,16000
1061755002,VIS LLC,VIRGINIA BEACH,VA,23453,BANK OF AMERICA NATL ASSOC,NC,541511,9/15/2004,2004,37,2,1,0,0,1,1,Y,N,13-Oct-08,9/30/2004,40650,CHGOFF,23657,25000,12500
1061765005,Chris Behar dba Chris Behar Co,SAN DIEGO,CA,92122,BANK OF AMERICA NATL ASSOC,NC,541512,9/15/2004,2004,84,1,1,0,0,1,1,Y,N,,9/30/2004,27020,P I F,0,10500,5250
1061774001,"WONG'S DYNASTY ICE-CREAM, INC.",FLUSHING,NY,11354,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,36,5,1,0,0,9050,0,Y,N,,8/31/1997,35912,P I F,0,35000,17500
1061775008,Howell Physical Therapy,EAGLE,ID,83616,ZIONS FIRST NATIONAL BANK,UT,621340,9/15/2004,2004,60,4,1,0,0,1,1,N,N,,9/30/2004,25000,P I F,0,25000,12500
1061785000,Vectra Solutions,WEST JORDAN,UT,84088,ZIONS FIRST NATIONAL BANK,UT,541519,9/15/2004,2004,84,1,1,0,0,1,1,Y,N,,3/31/2005,52212,P I F,0,40000,20000
1061794007,VALERY C. BAYSHTOK,REGP [ARL,NY,11374,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,36,3,1,0,0,1,0,Y,N,,6/30/1997,72967,P I F,0,50000,25000
1061795003,"Mike Allen American Karate, In",TAMPA,FL,33647,BANK OF AMERICA NATL ASSOC,NC,611620,9/15/2004,2004,84,1,1,0,0,1,1,Y,N,,9/30/2004,10000,P I F,0,10000,5000
1061804008,JEFFREY ALAN KLEIN,JERICHO,NY,11753,JPMORGAN CHASE BANK NATL ASSOC,IL,621310,3/24/1997,1997,60,1,2,0,0,1,0,0,N,,6/30/1997,25000,P I F,0,25000,12500
1061805004,"JMB Mechanical, L.L.C.",SANDY,UT,84092,ZIONS FIRST NATIONAL BANK,UT,238220,9/15/2004,2004,19,18,2,0,0,1,1,Y,N,22-Mar-10,9/30/2004,203737,CHGOFF,29890,50000,25000
1061814000,CCS MICRO SYSTEMS INC,SAN JOSE,CA,95131,CITIBANK INTERNATIONAL,CA,421690,3/24/1997,1997,84,5,1,0,0,1,0,0,N,,8/31/1997,90000,P I F,0,90000,63000
1061815007,"Celebrity Foods FX, LLC",LOS ANGELES,CA,90067,BANK OF AMERICA NATL ASSOC,NC,424490,9/15/2004,2004,66,6,1,0,0,1,1,N,N,20-Apr-06,9/30/2004,45000,CHGOFF,44783,45000,22500
1061824003,"SANTOURIAN MANUFACTURING, INC.",OCEANSIDE,CA,92054,WELLS FARGO BANK NATL ASSOC,SD,0,3/24/1997,1997,300,1,1,0,0,1,0,0,N,,3/31/1997,704000,P I F,0,753000,549690
1061825010,"RM Environmental Systems, Inc.",DURHAM,NC,27713,BANK OF AMERICA NATL ASSOC,NC,333411,9/15/2004,2004,36,6,1,0,0,1,1,N,N,,9/30/2004,75000,P I F,0,75000,37500
1061833010,"PONDEROSA MOBILE HOMES, INC.",MITCHELL,SD,57301,WELLS FARGO BANK NATL ASSOC,SD,0,10/7/1980,1981,180,7,1,0,0,0,0,N,N,21-Feb-89,6/8/1981,165000,CHGOFF,220100,165000,148500
1061834006,"TECHNICAL COMPONETS CO., INC.",BROOKLYN,NY,11234,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,36,4,1,0,0,1,0,Y,N,,7/31/1999,100000,P I F,0,100000,50000
1061844009,FOUR (4) STAR CINEMA,GARDEN GROVE,CA,92645,PACIFIC WESTERN BANK,CA,512131,3/24/1997,1997,300,20,1,0,0,1,0,0,N,,5/31/1997,1000000,P I F,0,1000000,750000
1061845005,"Pinnacle Design Management, In",Chestnut Ridge,NY,10977,CAPITAL ONE NATL ASSOC,VA,236115,9/15/2004,2004,28,2,1,0,0,1,1,N,N,30-Jan-10,10/31/2004,50000,CHGOFF,18087,50000,25000
1061855008,"KimCorp, Inc.",GREENSBORO,NC,27401,BANK OF AMERICA NATL ASSOC,NC,445120,9/15/2004,2004,84,2,2,0,0,1,1,Y,N,,9/30/2007,10000,P I F,0,10000,5000
1061864004,"ALY-ELLE LTD., INC.",FLEMINGTON,NJ,8222,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,36,3,1,0,0,65150,0,Y,N,,8/31/1997,22109,P I F,0,20000,10000
1061865000,Matco-Tools,DACULA,GA,30019,BRANCH BK. & TR CO,NC,453998,9/15/2004,2004,96,1,2,0,0,52000,2,N,N,,10/31/2004,131500,P I F,0,131500,65750
1061874007,PIZZA STREET FRANCHISE #2,KANSAS CITY,MO,64118,ENTERPRISE BANK & TRUST,KS,0,3/24/1997,1997,84,16,1,0,0,1,0,0,N,,3/31/1998,255000,P I F,0,255000,191250
1061875003,Janet Taylor and Mary Snowden,Danville,KY,40422,"PNC BANK, NATIONAL ASSOCIATION",KY,812199,9/15/2004,2004,60,5,1,0,0,1,2,N,N,,10/31/2004,90000,P I F,0,90000,45000
1061885006,"Barton Excavating, Inc.",EPHRAIM,UT,84627,ZIONS FIRST NATIONAL BANK,UT,238910,9/15/2004,2004,84,8,1,0,0,1,2,Y,N,,9/30/2004,399857,P I F,0,200000,100000
1061894002,"NUCOR CONSTRUCTION, INC.",BRICK,NJ,8124,"PNC BANK, NATIONAL ASSOCIATION",PA,233210,3/24/1997,1997,56,1,2,0,0,1,0,Y,N,,7/31/1997,40000,P I F,0,25000,12500
1061895009,Liliya Skylar dba Sky Technolo,BUFFALO GROVE,IL,60089,JPMORGAN CHASE BANK NATL ASSOC,IL,541511,9/15/2004,2004,84,0,1,0,0,1,1,Y,N,,9/30/2004,124439,P I F,0,100000,50000
1061904003,THE JUNCTION,STEPHENVILLE,TX,76401,LOANS FROM OLD CLOSED LENDERS,DC,0,3/24/1997,1997,240,7,1,0,0,1,0,0,N,,6/30/1997,1070000,P I F,0,1070000,749000
1061905010,Randall A. Curry and Maureen A,HAYDEN,ID,83835,BANK OF AMERICA NATL ASSOC,NC,811113,9/15/2004,2004,84,1,2,0,0,1,2,Y,N,,9/30/2004,13034,P I F,0,10000,5000
1061915002,Florida Restoration Specialist,POMPANO BEACH,FL,33069,BANK OF AMERICA NATL ASSOC,NC,561790,9/15/2004,2004,84,12,1,0,0,1,1,Y,N,,3/31/2005,100000,P I F,0,100000,50000
1061925005,MARY WHITE DBA THE HAPPY STORE,LEES SUMMIT,MO,64081,BANK OF AMERICA NATL ASSOC,NC,448190,9/15/2004,2004,84,1,1,0,0,1,1,Y,N,,9/30/2004,11000,P I F,0,10000,5000
1061934001,"HCR ELECTRONICS, INC.",BURNET,TX,78611,COMPASS BANK,TX,0,3/24/1997,1997,243,10,1,0,0,1,0,0,N,,2/28/1998,188761,P I F,0,188761,141570
1061935008,"Organize-U Consulting, Inc.",PHOENIX,AZ,85014,BANK OF AMERICA NATL ASSOC,NC,541611,9/15/2004,2004,84,1,1,0,0,1,1,Y,N,,9/30/2004,10000,P I F,0,10000,5000
1061944004,"WHOLE VILLAGE TECHNOLOGY, INC.",IRVING,TX,75038,WELLS FARGO BANK NATL ASSOC,SD,443120,3/24/1997,1997,84,9,1,0,0,1,0,0,N,,6/30/1997,700000,P I F,0,700000,525000
1061945000,B and E Transactions,LOS ANGELES,CA,90036,BANK OF AMERICA NATL ASSOC,NC,334119,9/15/2004,2004,84,2,2,0,0,1,1,Y,N,,2/28/2005,10000,P I F,0,10000,5000
1061954007,SUBWAY-ABRAM,ARLINGTON,TX,76016,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,120,4,2,0,0,78760,0,0,N,,4/30/1997,80000,P I F,0,80000,60000
1061955003,Khaleequz Zaman dba D&D Quick,SACRAMENTO,CA,95814,BANK OF AMERICA NATL ASSOC,NC,445110,9/15/2004,2004,84,1,1,0,0,1,1,Y,N,,9/30/2004,53000,P I F,0,50000,25000
1061964010,CUSTER CREEK FAMILY DENTISTRY,PLANO,TX,75023,PROSPERITY BANK,TX,621210,3/24/1997,1997,84,3,2,0,0,1,0,0,N,,5/31/1997,231000,P I F,0,231000,173250
1061965006,"Emerald, Inc.",SEATTLE,WA,98168,BANK OF AMERICA NATL ASSOC,NC,922160,9/15/2004,2004,84,5,1,0,0,1,1,Y,N,,2/28/2005,58000,P I F,0,60000,30000
1061975009,Tadeus Ivanitzki dba Copy Zone,HOUSTON,TX,77060,JPMORGAN CHASE BANK NATL ASSOC,IL,561439,9/15/2004,2004,21,2,1,0,0,1,1,N,N,13-Mar-10,9/30/2004,77500,CHGOFF,40252,77500,38750
1061984005,POSTON SPRAYERS II,PARKER,AZ,85344,NATIONAL BANK OF ARIZONA,AZ,115112,3/24/1997,1997,90,6,1,0,0,1,0,N,N,,7/31/1997,276500,P I F,0,276500,207375
1061985001,"CJ Oil, LLC",Derry,NH,3038,"TD BANK, NATIONAL ASSOCIATION",DE,484220,9/16/2004,2004,60,2,1,0,0,1,1,N,N,,10/31/2004,45300,P I F,0,45300,22650
1061994008,"DURA-KOTE, INC.",AUSTIN,TX,78757,WELLS FARGO BANK NATL ASSOC,SD,0,3/24/1997,1997,240,4,1,0,0,1,0,0,N,,5/31/1997,295000,P I F,0,300000,225000
1061995004,NKG Collections LLC,ALEXANDRIA,VA,22315,BANK OF AMERICA NATL ASSOC,NC,453998,9/16/2004,2004,50,2,2,0,0,1,1,T,N,21-Dec-07,9/30/2004,10000,CHGOFF,10000,10000,5000
1062005002,"TP Summer,Inc. dba Crown Liquo",WANAQUE,NJ,7465,BANK OF AMERICA NATL ASSOC,RI,445310,9/16/2004,2004,36,1,2,0,0,1,1,Y,N,,9/30/2004,43500,P I F,0,43500,21750
1062014009,MUZIK MUZIK,EL CAJON,CA,92020,UMPQUA BANK,OR,451140,3/24/1997,1997,213,5,1,0,0,1,0,0,N,,4/30/1997,215461,P I F,0,215461,161596
1062015005,S L Falk & Company Inc dba Bas,NEW YORK,NY,10014,BANK OF AMERICA NATL ASSOC,RI,448120,9/16/2004,2004,36,1,1,0,0,1,1,Y,N,,9/30/2004,24500,P I F,0,24500,12250
1062024001,MODERN WORLD VENTURES,BERKELEY,CA,94710,LOANS FROM OLD CLOSED LENDERS,DC,0,3/24/1997,1997,96,7,1,0,0,1,0,0,N,,6/30/1997,250000,P I F,0,250000,187500
1062025008,Donald G. & Patsy L. Bush dba,Bowling Green,KY,42101,"PNC BANK, NATIONAL ASSOCIATION",DE,444130,9/16/2004,2004,45,6,1,0,0,1,2,N,N,26-Apr-13,10/31/2004,170000,CHGOFF,85798,170000,85000
1062034004,LASTING IMPRESSION INTERIORS,ST. PETERSBURG,FL,33702,GULFCOAST BUS. FINANCE INC.,FL,0,3/26/1997,1997,240,3,1,5,0,1,0,N,N,,7/16/1997,151000,P I F,0,159000,159000
1062035000,"Colorado Subs, Inc.",Westminster,CO,80020,CAPITAL ONE NATL ASSOC,VA,722110,9/16/2004,2004,59,9,1,0,0,1,1,N,N,28-Dec-06,10/31/2004,50000,CHGOFF,50000,50000,25000
1062054010,KINO INTERNATIONAL CORPORATION,NEW YORK,NY,10018,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,36,10,1,0,0,1,0,0,N,,7/31/1997,100000,P I F,0,100000,50000
1062055006,"Walker Transport, Inc.",Pleasantville,IA,50225,CAPITAL ONE NATL ASSOC,VA,488999,9/16/2004,2004,71,3,1,0,0,1,1,N,N,13-Feb-06,10/31/2004,10000,CHGOFF,9752,10000,5000
1062064002,"DANIEL J. MCKAY, DDS",KIRKLAND,WA,98034,WELLS FARGO BANK NATL ASSOC,SD,621210,3/24/1997,1997,204,2,1,0,0,1,0,0,N,,4/30/1997,440000,P I F,0,440000,330000
1062065009,"JT Solutions,Inc.",BROOKLYN,NY,11204,BANK OF AMERICA NATL ASSOC,RI,541512,9/16/2004,2004,36,1,2,0,0,1,1,Y,N,,9/30/2004,26500,P I F,0,26500,13250
1062075001,Olegna Inc.,Middleton,MA,1949,"TD BANK, NATIONAL ASSOCIATION",DE,812199,9/16/2004,2004,36,4,2,0,0,1,1,N,N,,10/31/2004,20000,P I F,0,20000,10000
1062085004,"Stylist Studios, Inc.",RALEIGH,NC,27615,BRANCH BK. & TR CO,NC,812112,9/16/2004,2004,60,1,1,0,0,1,1,N,N,,10/31/2004,32500,P I F,0,32500,16250
1062094000,FASTENER  SERVICE CORP.,SAN JOSE,CA,95119,MORTGAGE CAP. DEVEL CORP,CA,0,3/28/1997,1997,240,25,1,0,25,1,0,N,N,,8/12/1998,1000000,P I F,0,1000000,1000000
1062095007,"Sims Chiropractic Center, LLC",HYATTSVILLE,MD,20782,BANK OF AMERICA NATL ASSOC,NC,621310,9/16/2004,2004,84,3,2,0,0,1,1,Y,N,,10/31/2004,10000,P I F,0,10000,5000
1062114004,THE WALLACE LAUNDROMAT,"WALLACE,",ID,83873,U.S. BANK NATIONAL ASSOCIATION,OH,812320,3/24/1997,1997,128,2,1,0,0,1,0,N,N,22-Jul-03,6/30/1998,93529,CHGOFF,38017,93529,74823
1062115000,Cheryl L. Trenary dba Trenary,LAWRENCEVILLE,GA,30044,BANK OF AMERICA NATL ASSOC,NC,454111,9/16/2004,2004,84,1,1,0,0,1,1,Y,N,,9/30/2004,10000,P I F,0,10000,5000
1062124007,"CAFE SOCIETY COFFEE ROASTING,",MANHATTAN,NY,10022,JPMORGAN CHASE BANK NATL ASSOC,IL,0,3/24/1997,1997,60,20,1,0,0,1,0,0,N,,8/31/1997,35000,P I F,0,35000,17500
1062125003,Rex Butters dba Butters Specia,OGDEN,UT,84404,ZIONS FIRST NATIONAL BANK,UT,332710,9/16/2004,2004,84,1,1,0,0,1,1,Y,N,,1/31/2007,30000,P I F,0,30000,15000
1062134010,"MANCINI'S, INC.",ALEXANDRIA,VA,22301,BANK OF AMERICA NATL ASSOC,MD,0,3/24/1997,1997,60,30,1,0,0,1,0,0,N,,4/30/1997,35000,P I F,0,35000,17500
1062135006,"Nathaniel W. Padfield, Sr.",Lavergne,TN,37086,SUNTRUST BANK,GA,484121,9/16/2004,2004,60,2,1,0,0,1,1,N,N,,1/31/2005,63000,P I F,0,63000,31500
1062144002,"ESTER FISHER, INC.",FORT COLLINS,CO,80525,"READYCAP LENDING, LLC",CA,451110,3/24/1997,1997,100,5,1,0,0,77082,0,0,N,8-Nov-01,5/31/1997,275000,CHGOFF,164457,275000,206250
1062145009,Mary Bohnert and Jackie A. Fre,BURLINGTON,NC,27215,BRANCH BK. & TR CO,NC,448310,9/16/2004,2004,120,5,1,0,0,1,1,N,N,,9/30/2004,112000,P I F,0,112000,56000
1062155001,"Hatch Alignment Doctor, Inc.",WASHINGTON,UT,84780,ZIONS FIRST NATIONAL BANK,UT,811111,9/16/2004,2004,120,1,1,0,0,1,2,Y,N,,9/30/2004,69796,P I F,0,50000,25000
1062164008,"BICK BROWN, INC.",AUSTIN,TX,78703,BANK OF AMERICA NATL ASSOC,TX,0,3/24/1997,1997,36,30,1,0,0,1,0,0,N,,4/30/1997,50000,P I F,0,50000,25000
1062165004,THE NEW BIG BILL'S,SAGINAW,MI,48604,CAPITAL ONE NATL ASSOC,VA,722410,9/16/2004,2004,20,8,1,0,0,1,1,N,N,,10/31/2004,50000,P I F,0,50000,25000
1062174000,"KID'S PLAYHOUSE, L.L.C., THE",SIOUX FALLS,SD,57103,FIRST SAVINGS CR. CARD A DIVIS,SD,624410,3/24/1997,1997,60,4,2,0,0,1,0,N,N,,7/31/1997,27000,P I F,0,27000,21600
1062175007,"Olegna, Inc.",Middleton,MA,1949,"TD BANK, NATIONAL ASSOCIATION",DE,812199,9/16/2004,2004,84,4,2,0,0,1,1,N,N,,10/31/2004,10000,P I F,0,10000,5000
1062185010,Frame Up T/A Shifting Wave Int,Virginia Beach,VA,23462,SUNTRUST BANK,GA,442299,9/16/2004,2004,60,4,1,0,0,1,2,N,N,,10/31/2004,91000,P I F,0,91000,45500
1062195002,"CLUTCH MARKETING GROUP, LLC",DAYTON,OH,45409,CAPITAL ONE NATL ASSOC,VA,451110,9/16/2004,2004,84,2,1,0,0,1,1,N,N,,10/31/2004,25000,P I F,0,25000,12500
1062215006,Vincent C. Metzger DBA Metzger,Columbia,PA,17512,CAPITAL ONE NATL ASSOC,VA,561720,9/16/2004,2004,84,5,1,0,0,1,1,N,N,,10/31/2004,10000,P I F,0,10000,5000
1062225009,GARY T. KERR DBA KERR ASSOCIAT,DAVIDSON,NC,28036,CAPITAL ONE NATL ASSOC,VA,541512,9/16/2004,2004,84,1,1,0,0,1,1,N,N,,10/31/2004,50000,P I F,0,50000,25000
1062235001,"Boyd Davis Automotive, Inc.",SANDY,UT,84070,ZIONS FIRST NATIONAL BANK,UT,811198,9/16/2004,2004,84,2,1,0,0,1,1,Y,N,,8/31/2005,106127,P I F,0,50000,25000
1062245004,"INFINITE ENTERPRISES,INC.",BENSENVILLE,IL,60106,BMO HARRIS BK NATL ASSOC,IL,484121,9/16/2004,2004,12,2,2,0,0,1,1,Y,N,,12/31/2004,25000,P I F,0,25000,12500
1062255007,"Birdie Five, Inc.",SPRINGVILLE,UT,84663,ZIONS FIRST NATIONAL BANK,UT,451110,9/16/2004,2004,84,5,1,0,0,1,1,Y,N,,9/30/2004,89906,P I F,0,50000,25000
1062264003,"ARTHUR H BREAULT, INC",CHARLTON,MA,1507,SOUTHBRIDGE SAVINGS BANK,MA,0,3/24/1997,1997,48,2,1,0,0,1,0,N,Y,,4/30/1997,15000,P I F,0,15000,12000
1062265010,Action Transport LLC,SALT LAKE CITY,UT,84115,ZIONS FIRST NATIONAL BANK,UT,484110,9/16/2004,2004,84,13,1,0,0,1,1,Y,N,,9/30/2007,50000,P I F,0,50000,25000
1062275002,Scott Perkey dba Perkeys Seaml,CAVE CITY,AR,72521,BANK OF AMERICA NATL ASSOC,NC,326199,9/16/2004,2004,84,2,1,0,0,1,1,Y,N,,2/28/2006,24000,P I F,0,24000,12000
1062284009,COMMPLUS,MARSHFIELD,WI,54449,HERITAGE BANK,WI,0,3/24/1997,1997,96,1,2,0,0,1,0,N,Y,,4/30/1997,30190,P I F,0,31000,24800
1062285005,"Whatsyourotherside? Alter Ego,",CLEARFIELD,UT,84015,ZIONS FIRST NATIONAL BANK,UT,811198,9/16/2004,2004,84,2,2,0,0,1,1,Y,N,,10/31/2004,67534,P I F,0,50000,25000
1062295008,Justus George dba Justos Auto,DECATUR,GA,30035,BANK OF AMERICA NATL ASSOC,NC,811111,9/16/2004,2004,41,2,1,0,0,1,1,N,N,15-May-06,9/30/2004,23000,CHGOFF,19789,23000,11500
1062305009,Saida Cepero dba Saida's Forma,HOUSTON,TX,77081,BANK OF AMERICA NATL ASSOC,NC,532220,9/16/2004,2004,28,7,1,0,0,1,1,T,N,7-Jul-09,10/31/2004,50000,CHGOFF,50000,50000,25000
